FID,XY,XY_ORG,LOCATIE_CODE,CREATED_BY,CREATED_DATE
locaties.3206,POINT (657096 5794787),POINT (5.30294648977716 52.2809696714847),EEMMR_0011,HWS_ADK_SGG,2021-12-03T15:44:52.922
locaties.3207,POINT (649556 5800738),POINT (5.19514682639334 52.3365315944901),GOOIM_0012,HWS_ADK_SGG,2021-12-03T15:44:52.922
locaties.3208,POINT (684709 5829720),POINT (5.72657970870153 52.5860873546519),KETMR_0013,HWS_ADK_SGG,2021-12-03T15:44:52.922
locaties.3209,POINT (581734 5725760),POINT (4.18210178759452 51.676862587044),VLKRK_0027,HWS_ADK_SGG,2021-12-03T15:44:52.922
locaties.3210,POINT (690825 5828753),POINT (5.81618750304329 52.5752912781502),VOSSM_0002,HWS_ADK_SGG,2021-12-03T15:44:52.922
locaties.3211,POINT (582714 5706513),POINT (4.19173425820384 51.503690434707),ZMMR_0011,HWS_ADK_SGG,2021-12-03T15:44:52.922
locaties.3212,POINT (696146 5834552),POINT (5.89805215783376 52.6254666903964),ZWTMR_0013,HWS_ADK_SGG,2021-12-03T15:44:52.922
locaties.3213,POINT (704285 5836873),POINT (6.01956037961205 52.6433060534247),ZWTMR_0014,HWS_ADK_SGG,2021-12-03T15:44:52.922
locaties.3214,POINT (615023 5733408),POINT (4.66590190044508 51.7397635574587),DOBSB_0003,HWS_ADK_SGG,2021-12-03T15:45:12.931
locaties.3215,POINT (613707 5732654),POINT (4.64660727508835 51.7332612127237),DOBSB_0004,HWS_ADK_SGG,2021-12-03T15:45:12.931
locaties.3216,POINT (693253 5647712),POINT (5.75126343395805 50.948589199367),GRSMS_0007,HWS_ADK_SGG,2021-12-03T15:45:12.931
locaties.3217,POINT (716152 5688502),POINT (6.10123598560973 51.3067202858717),ZNDMS_0002,HWS_ADK_SGG,2021-12-03T15:45:12.931
locaties.4006361,POINT (567412.204 5731894.971),POINT (57533 417077),BOMMNDBIGB2,HWS_DONAR_SGG,2022-08-04T13:10:51.87
locaties.4006362,POINT (548960.43 5717622.925),POINT (38617 403412),WISSKKBI7,HWS_DONAR_SGG,2022-08-04T13:10:53.413
locaties.4006363,POINT (578634.486 5703421.12),POINT (67821 388242),YERSKBIPK3,HWS_DONAR_SGG,2022-08-04T13:10:53.719
locaties.4989501,POINT (571099.371 5797090.138),POINT (4.0431285 52.319527),HKZA2,HWS_LMW_SGG,2022-08-24T15:33:29.345
locaties.4989502,POINT (571099.371 5797090.138),POINT (4.0431285 52.319527),HKZA1,HWS_LMW_SGG,2022-08-24T15:33:29.346
locaties.4989521,POINT (577365.01 5739105.664),POINT (4.1219 51.79745),KR4m,HWS_LMW_SGG,2023-02-08T10:47:31.124
locaties.4989523,POINT (577365.01 5739105.664),POINT (4.1219 51.79745),KR4b,HWS_LMW_SGG,2023-02-08T10:47:31.125
locaties.4989522,POINT (577365.01 5739105.664),POINT (4.1219 51.79745),KR4o,HWS_LMW_SGG,2023-02-08T10:47:31.125
locaties.4989544,POINT (6910755.65 831416.877),POINT (53 4.828333),GVDS,HWS_LMW_SGG,2023-02-08T15:51:30.597
locaties.79989261,POINT (656023.771 5882372.587),POINT (5.328722222222222 53.068022222222226),KORNWDZMSI,HWS_DONAR_SGG,2023-07-03T15:29:52.394
locaties.79989321,POINT (514191.806 5896275.768),POINT (3.21253 53.2156),K133,SYS,2023-10-10T12:03:32.097
locaties.79989504,POINT (166021.443 0),POINT (0 0),HKN,SYS,2024-04-24T13:59:10.088
locaties.4005998,POINT (549585.778 5723446.299),POINT (39433 409214),OSKZHAM,HWS_DONAR_SGG,2022-08-04T00:01:25.568
locaties.4005999,POINT (549259.722 5722103.409),POINT (39063 407882),OSKZSCH,HWS_DONAR_SGG,2022-08-04T00:01:26.124
locaties.4006000,POINT (546907.369 5717737.705),POINT (36568 403594),OSKZRMP,HWS_DONAR_SGG,2022-08-04T00:01:26.446
locaties.4989527,POINT (717050.953 5904158.467),POINT (6.252968 53.242253),EIBN,HWS_LMW_SGG,2023-02-08T10:51:30.544
locaties.4989528,POINT (522260.247 5733568.123),POINT (3.32248 51.75257),SCHB,HWS_LMW_SGG,2023-02-08T10:51:31.015
locaties.79989241,POINT (677038.693 5710047.053),POINT (5.55148 51.51377),DM14,HWS_LMW_SGG,2023-06-27T08:48:28.91
locaties.79989306,POINT (548436.681 5698424.64),POINT (3.696819 51.434946),HNTE2,SYS,2023-08-14T13:55:24.815
locaties.79989381,POINT (663746.885 5728178.795),POINT (153711 410209),POELDDESBG,HWS_DONAR_SGG,2023-11-29T17:29:54.679
locaties.79989441,POINT (571100.078 5797090.235),POINT (4.043138888888889 52.31952777777778),HOLLSKZA,HWS_DONAR_SGG,2024-02-22T14:50:13.301
locaties.79989483,POINT (554395.196 5836952.291),POINT (3.8046 52.67977),HKWA2,SYS,2024-04-11T10:14:15.6
locaties.79989485,POINT (554395.196 5836952.291),POINT (3.8046 52.67977),HKWA1,SYS,2024-04-11T10:14:15.601
locaties.79989541,POINT (193051.143 6344693.235),POINT (-2.0733333333333337 57.14333333333333),ABDN,HWS_DONAR_SGG,2024-07-01T08:47:39.91
locaties.79989542,POINT (385644.142 5866119.748),POINT (1.3 52.93333333333333),CROMR,HWS_DONAR_SGG,2024-07-01T08:47:40.063
locaties.79989543,POINT (386507.144 5756672.277),POINT (1.35 51.95),FELSWE,HWS_DONAR_SGG,2024-07-01T08:47:40.128
locaties.79989544,POINT (289352.508 5945499.086),POINT (-0.1833333333333333 53.61666666666667),IMMHM,HWS_DONAR_SGG,2024-07-01T08:47:40.19
locaties.79989545,POINT (36529.951 6530571.147),POINT (-5 58.666666666666664),KINLBVE,HWS_DONAR_SGG,2024-07-01T08:47:40.245
locaties.79989546,POINT (115402.787 6221325.969),POINT (-3.1666666666666665 55.983333333333334),LEITH,HWS_DONAR_SGG,2024-07-01T08:47:40.301
locaties.79989547,POINT (414987.819 5813589.841),POINT (1.75 52.46666666666667),LOWST,HWS_DONAR_SGG,2024-07-01T08:47:40.37
locaties.79989548,POINT (323671.911 5628616.271),POINT (0.5 50.78333333333333),NEWHVN,HWS_DONAR_SGG,2024-07-01T08:47:40.428
locaties.79989549,POINT (-110447.027 5585976.817),POINT (-5.541666666666667 50.111666666666665),NEWLN,HWS_DONAR_SGG,2024-07-01T08:47:40.485
locaties.79989550,POINT (216035.668 6104554.354),POINT (-1.4398333333333333 55.007416666666664),NORTHSS,HWS_DONAR_SGG,2024-07-01T08:47:40.546
locaties.79989551,POINT (206182.309 5635776.875),POINT (-1.1686111111111113 50.8),PORTSMH,HWS_DONAR_SGG,2024-07-01T08:47:40.61
locaties.79989552,POINT (343196.155 5701632.152),POINT (0.745 51.44499999999999),SHEERNS,HWS_DONAR_SGG,2024-07-01T08:47:40.682
locaties.79989553,POINT (-35871.365 6502354.011),POINT (-6.166666666666667 58.333333333333336),STORNWY,HWS_DONAR_SGG,2024-07-01T08:47:40.743
locaties.79989554,POINT (114438.744 5621292.182),POINT (-2.45 50.61666666666667),WEYMH,HWS_DONAR_SGG,2024-07-01T08:47:40.805
locaties.79989555,POINT (266711.271 6043183.984),POINT (-0.6 54.483333333333334),WHITBY,HWS_DONAR_SGG,2024-07-01T08:47:40.861
locaties.79989556,POINT (144967.657 6492967.028),POINT (-3.0833333333333335 58.43333333333333),WICK,HWS_DONAR_SGG,2024-07-01T08:47:40.921
locaties.79989557,POINT (45777.113 5930784.327),POINT (-3.823611111111111 53.331388888888895),LLANDNO,HWS_DONAR_SGG,2024-07-01T08:47:40.977
locaties.79989558,POINT (-46476.271 5781599.981),POINT (-4.95 51.916666666666664),FISHGD,HWS_DONAR_SGG,2024-07-01T08:47:41.041
locaties.79989559,POINT (784082.314 5915903.87),POINT (7.266666666666667 53.31666666666667),POGM,HWS_DONAR_SGG,2024-07-01T08:47:41.4
locaties.79989560,POINT (156383.621 5629156.589),POINT (-1.8666666666666667 50.71333333333334),BOURNMH,HWS_DONAR_SGG,2024-07-01T08:47:41.473
locaties.79989561,POINT (875654.128 5983763.456),POINT (8.716666666666667 53.86666666666667),CUXHVN,HWS_DONAR_SGG,2024-07-01T08:47:41.544
locaties.79989562,POINT (382084.035 5664052.744),POINT (1.3166666666666667 51.11666666666667),DOVR,HWS_DONAR_SGG,2024-07-01T08:47:41.613
locaties.79989563,POINT (-10744.258 5604015.385),POINT (-4.183333333333334 50.36666666666667),DEVPT,HWS_DONAR_SGG,2024-07-01T08:47:42.12
locaties.3991405,POINT (579034.831 5723805.871),POINT (4.142636111111112 51.65967777777777),KRAMMSOTSDZD,HWS_DONAR_SGG,2022-08-03T19:51:33.023
locaties.4989543,POINT (6905733.586 824907.794),POINT (52.967226 4.793579),MNHV,HWS_LMW_SGG,2023-02-08T15:47:31.212
locaties.5877897,POINT (627750.041 5731205.823),POINT (117830 414412),HANK,HWS_DONAR_SGG,2023-02-09T13:30:39.196
locaties.79989202,POINT (637309.282 5800003.949),POINT (5.015217 52.333141),MUIB,HWS_LMW_SGG,2023-05-22T17:35:28.808
locaties.79989205,POINT (692338.82 5832729.568),POINT (5.840814 52.610468),RAMK,HWS_LMW_SGG,2023-05-22T17:35:28.973
locaties.79989469,POINT (660618.42 5833102.117),POINT (5.37297 52.62412),TZNDb,SYS,2024-04-08T12:55:17.678
locaties.79989471,POINT (660618.42 5833102.117),POINT (5.37297 52.62412),TZNDo,SYS,2024-04-08T12:55:17.685
locaties.4006257,POINT (588476.189 5723422.899),POINT (78314.49 407917.05),KRAMM_FL6.4,HWS_DONAR_SGG,2022-08-04T04:02:56.319
locaties.4989497,POINT (659111.265 5861323.096),POINT (5.364415 52.87805),HGLDI,HWS_LMW_SGG,2022-08-18T10:59:34.185
locaties.4989498,POINT (686899.098 5896327.191),POINT (5.79713 53.18341),LEEU,HWS_LMW_SGG,2022-08-18T10:59:34.387
locaties.79972242,POINT (579034.688 5723805.671),POINT (4.142634 51.659676),KO1o,HWS_LMW_SGG,2023-04-20T13:55:29.266
locaties.79972243,POINT (579034.688 5723805.671),POINT (4.142634 51.659676),KO1m,HWS_LMW_SGG,2023-04-20T13:55:29.267
locaties.79972246,POINT (579034.688 5723805.671),POINT (4.142634 51.659676),KO1mo,HWS_LMW_SGG,2023-04-20T13:55:29.269
locaties.79972241,POINT (579034.688 5723805.671),POINT (4.142634 51.659676),KO1b,HWS_LMW_SGG,2023-04-20T13:55:29.258
locaties.79972244,POINT (579034.688 5723805.671),POINT (4.142634 51.659676),KO1mb,HWS_LMW_SGG,2023-04-20T13:55:29.268
locaties.79989181,POINT (556777.072 5687898.382),POINT (3.81511 51.33953),TWZZb,HWS_LMW_SGG,2023-04-20T14:25:33.765
locaties.79989182,POINT (556777.072 5687898.382),POINT (3.81511 51.33953),TWZZo,HWS_LMW_SGG,2023-04-20T14:25:33.769
locaties.79989183,POINT (556777.072 5687898.382),POINT (3.81511 51.33953),TWZZ,HWS_LMW_SGG,2023-04-20T14:26:30.98
locaties.79989180,POINT (597719.274 5749625.397),POINT (4.41995 51.88882),EEMH,HWS_LMW_SGG,2023-04-20T14:20:39.891
locaties.79989221,POINT (604467.706 5750946.109),POINT (4.518375 51.89946666666667),ROTTDKP,HWS_DONAR_SGG,2023-06-20T14:56:58.439
locaties.79989222,POINT (585853.682 5752598.835),POINT (76649 437171),MAASSS,HWS_DONAR_SGG,2023-06-20T15:00:00.293
locaties.79989369,POINT (574103.085 5741608.565),POINT (4.075142 51.820392),KR4b,SYS,2023-10-23T12:17:26.159
locaties.79989370,POINT (574103.085 5741608.565),POINT (4.075142 51.820392),KR4m,SYS,2023-10-23T12:17:26.169
locaties.79989366,POINT (605954.329 5864166.66),POINT (4.57583 52.9167),SGAT,SYS,2023-10-23T12:15:24.809
locaties.79989371,POINT (574103.085 5741608.565),POINT (4.075142 51.820392),KR4o,SYS,2023-10-23T12:17:26.182
locaties.3989674,POINT (581817.237 5724788.291),POINT (4.183083333333333 51.66811111111111),KRAMMPT,HWS_DONAR_SGG,2022-08-03T19:24:00.455
locaties.3989675,POINT (580413.313 5724011.787),POINT (4.162608333333334 51.66133333333333),KRAMMSVKRZDE,HWS_DONAR_SGG,2022-08-03T19:24:00.943
locaties.3989676,POINT (580407.092 5724064.527),POINT (4.162530555555556 51.66180833333333),KRAMMSVKRZD2,HWS_DONAR_SGG,2022-08-03T19:24:01.116
locaties.79989201,POINT (166021.443 0),POINT (0 0),ROGZ,HWS_LMW_SGG,2023-05-22T15:53:29.211
locaties.79989263,POINT (693364.731 5745765.118),POINT (5.8062499999999995 51.82919444444445),INLLWR,HWS_DONAR_SGG,2023-07-03T16:31:41.485
locaties.79989264,POINT (695514.401 5741400.375),POINT (5.834944444444444 51.789249999999996),INLTSSPDR,HWS_DONAR_SGG,2023-07-03T16:31:45.096
locaties.79989265,POINT (693673.341 5747103.986),POINT (5.811472222222222 51.84111111111111),INLWT,HWS_DONAR_SGG,2023-07-03T16:31:46.262
locaties.79989444,POINT (660618.562 5833102.369),POINT (5.372972222222222 52.624122222222226),TRINTZD,HWS_DONAR_SGG,2024-02-22T17:07:17.301
locaties.79989481,POINT (713824.288 5748918.643),POINT (6.104675 51.850053),LOBM,SYS,2024-04-11T10:00:07.055
locaties.4989541,POINT (664249.548 5757254.883),POINT (5.38961 51.94173),MRSW,HWS_LMW_SGG,2023-02-08T15:25:29.403
locaties.4989542,POINT (662149.135 5758315.056),POINT (5.35958 51.95187),DLPT,HWS_LMW_SGG,2023-02-08T15:25:29.561
locaties.4989540,POINT (667371.354 5755046.276),POINT (5.43391 51.92096),BNGG,HWS_LMW_SGG,2023-02-08T15:25:29.373
locaties.79989187,POINT (660618.42 5833102.117),POINT (5.37297 52.62412),TZND,HWS_LMW_SGG,2023-04-20T17:05:37.06
locaties.79989327,POINT (683288.335 5923648.19),POINT (5.75894 53.42997),NES2,SYS,2023-10-10T13:19:27.556
locaties.79989326,POINT (518884.956 5760829.356),POINT (3.275075 51.997801),EPL2,SYS,2023-10-10T13:17:29.369
locaties.3976314,POINT (684091.173 5711132.583),POINT (5.653572222222222 51.52126666666667),SCHABBNBU,HWS_DONAR_SGG,2022-08-03T15:56:39.944
locaties.3976315,POINT (669207.689 5724760.87),POINT (5.445822222222223 51.64835),SCHIJNDLSCHT,HWS_DONAR_SGG,2022-08-03T15:56:42.283
locaties.3976316,POINT (669044.883 5724751.4),POINT (5.443466666666667 51.648313888888886),SCHIJNDLKLPR,HWS_DONAR_SGG,2022-08-03T15:56:42.554
locaties.3976317,POINT (661149.56 5734535.006),POINT (5.333966666666666 51.738527777777776),EMPPMP1,HWS_DONAR_SGG,2022-08-03T15:56:43.68
locaties.3976318,POINT (661149.55 5734535.315),POINT (5.333966666666666 51.738530555555556),EMPPMP2,HWS_DONAR_SGG,2022-08-03T15:56:44.047
locaties.3976319,POINT (661149.541 5734535.624),POINT (5.333966666666666 51.738533333333336),EMPPMP3,HWS_DONAR_SGG,2022-08-03T15:56:44.951
locaties.3976320,POINT (687096.129 5705011.987),POINT (5.693591666666667 51.46530555555556),HELMDSCHT,HWS_DONAR_SGG,2022-08-03T15:56:45.794
locaties.3976342,POINT (687096.117 5705012.295),POINT (5.693591666666667 51.46530833333333),HELMDS,HWS_DONAR_SGG,2022-08-03T15:56:46.494
locaties.3976387,POINT (626849.878 5723496.612),POINT (4.833494444444444 51.64814166666667),MARKSSCHT,HWS_DONAR_SGG,2022-08-03T15:56:48.695
locaties.3976389,POINT (662725.649 5728476.856),POINT (5.353944444444444 51.68364722222222),POELDSCHFR,HWS_DONAR_SGG,2022-08-03T15:56:50.203
locaties.3976390,POINT (699646.212 5673336.339),POINT (5.8563 51.17654722222222),PANHGML,HWS_DONAR_SGG,2022-08-03T15:56:51.227
locaties.3976392,POINT (699646.188 5673336.956),POINT (5.8563 51.17655277777777),PANHPMP2,HWS_DONAR_SGG,2022-08-03T15:56:52.523
locaties.3976393,POINT (675291.992 5720538.552),POINT (5.531563888888889 51.608558333333335),ZWVTS04S,HWS_DONAR_SGG,2022-08-03T15:56:52.908
locaties.3976394,POINT (675292.002 5720538.243),POINT (5.531563888888889 51.608555555555554),ZWVTS04SCHFR,HWS_DONAR_SGG,2022-08-03T15:56:53.467
locaties.3976396,POINT (679172.507 5717217.761),POINT (5.58585 51.577508333333334),ZWVTS05SCHFR,HWS_DONAR_SGG,2022-08-03T15:56:54.517
locaties.3976397,POINT (682427.238 5713147.268),POINT (5.630658333333334 51.539902777777776),ZWVTS06S,HWS_DONAR_SGG,2022-08-03T15:56:54.776
locaties.3976399,POINT (682427.249 5713146.959),POINT (5.630658333333334 51.539899999999996),ZWVTS06SCHFR,HWS_DONAR_SGG,2022-08-03T15:56:57.202
locaties.3976400,POINT (691899.998 5683736.482),POINT (5.7511833333333335 51.27261111111111),ZWVTS15VK1,HWS_DONAR_SGG,2022-08-03T15:56:58.657
locaties.3976402,POINT (691900.01 5683736.173),POINT (5.7511833333333335 51.27260833333333),ZWVTS15VK2,HWS_DONAR_SGG,2022-08-03T15:56:59.801
locaties.3976403,POINT (691899.94 5683738.026),POINT (5.7511833333333335 51.272625),ZWVTS15S,HWS_DONAR_SGG,2022-08-03T15:57:00.588
locaties.3976404,POINT (691899.964 5683737.409),POINT (5.7511833333333335 51.272619444444445),ZWVTS15SCHFL,HWS_DONAR_SGG,2022-08-03T15:57:01.192
locaties.3976406,POINT (627296.419 5722937.256),POINT (4.839741666666666 51.64301388888889),WHKLSIGML,HWS_DONAR_SGG,2022-08-03T15:57:02.404
locaties.3976407,POINT (627296.427 5722936.947),POINT (4.839741666666666 51.64301111111111),WHKLSIPMP1,HWS_DONAR_SGG,2022-08-03T15:57:02.89
locaties.3976409,POINT (627296.458 5722935.712),POINT (4.839741666666666 51.643),WHKLSIS,HWS_DONAR_SGG,2022-08-03T15:57:03.675
locaties.3976410,POINT (627296.443 5722936.33),POINT (4.839741666666666 51.643005555555554),WHKLSIKLPL,HWS_DONAR_SGG,2022-08-03T15:57:03.899
locaties.3976411,POINT (627296.451 5722936.021),POINT (4.839741666666666 51.643002777777774),WHKLSIKLPR,HWS_DONAR_SGG,2022-08-03T15:57:04.106
locaties.3976413,POINT (653241.475 5707543.678),POINT (5.207722222222222 51.49823333333333),WHKLSIVSCHF1,HWS_DONAR_SGG,2022-08-03T15:57:05.296
locaties.3976414,POINT (684090.969 5711132.885),POINT (5.653569444444445 51.52126944444444),SCHABBS,HWS_DONAR_SGG,2022-08-03T15:57:05.487
locaties.3976416,POINT (669044.872 5724751.709),POINT (5.443466666666667 51.648316666666666),SCHIJNDLS,HWS_DONAR_SGG,2022-08-03T15:57:05.871
locaties.4006326,POINT (698912.099 5837745.804),POINT (192460 518550),KRAGGBG,HWS_DONAR_SGG,2022-08-04T08:09:01.707
locaties.4006327,POINT (593565.076 5732525.005),POINT (83700 416850),TIENGMTN,HWS_DONAR_SGG,2022-08-04T08:12:23.513
locaties.4006328,POINT (577207.035 5738740.588),POINT (67550 423600),DIRKSLD,HWS_DONAR_SGG,2022-08-04T08:12:24.129
locaties.4006337,POINT (641174.444 5810691.245),POINT (133861 493421),UITDDPGN,HWS_DONAR_SGG,2022-08-04T08:18:08.625
locaties.4006338,POINT (649099.467 5834761.848),POINT (142578 517218),OOSTRLK,HWS_DONAR_SGG,2022-08-04T08:18:08.803
locaties.4006339,POINT (664251.817 5828041.864),POINT (157500 510000),MARKWDN,HWS_DONAR_SGG,2022-08-04T08:18:09.021
locaties.4006340,POINT (711938.717 5751016.338),POINT (202619 431455),BIJLNDND,HWS_DONAR_SGG,2022-08-04T08:18:48.977
locaties.4006341,POINT (712090.091 5750397.828),POINT (202750 430832),BIJLNDZD,HWS_DONAR_SGG,2022-08-04T08:18:49.283
locaties.4006342,POINT (596180.476 5743063.84),POINT (86660 427300),OUDBELBSD,HWS_DONAR_SGG,2022-08-04T08:19:54.714
locaties.4006343,POINT (579041.681 5764205.238),POINT (70220 448998),SGRAVZDBSD,HWS_DONAR_SGG,2022-08-04T08:21:00.525
locaties.4006329,POINT (696053.981 5735931.682),POINT (186252 416901),KRAAIJBSPLDD,HWS_DONAR_SGG,2022-08-04T08:13:36.584
locaties.4006330,POINT (695156.18 5734622.446),POINT (185312 415622),KRAAIJBSPLBS,HWS_DONAR_SGG,2022-08-04T08:13:36.842
locaties.4006331,POINT (629138.539 5731910.551),POINT (119241 415071),AAKVBSD2,HWS_DONAR_SGG,2022-08-04T08:14:01.473
locaties.4006332,POINT (628943.735 5732299.334),POINT (119059 415466),AAKVBSD3,HWS_DONAR_SGG,2022-08-04T08:14:02.086
locaties.4006333,POINT (628702.711 5732205.407),POINT (118815 415380),AAKVBSD4,HWS_DONAR_SGG,2022-08-04T08:14:02.56
locaties.4006334,POINT (838924.254 5943704.151),POINT (8.116666666666667 53.53333333333333),WILHHVN,HWS_DONAR_SGG,2022-08-04T08:14:07.491
locaties.4006335,POINT (560188.709 5737112.226),POINT (50482 422530),PUNTWBSD,HWS_DONAR_SGG,2022-08-04T08:14:39.386
locaties.4006336,POINT (559708.841 5734574.003),POINT (49919 420008),PORTZLDBSD,HWS_DONAR_SGG,2022-08-04T08:14:39.597
locaties.4006344,POINT (604486.682 5813960.316),POINT (97296 497900),BUITHVN6,HWS_DONAR_SGG,2022-08-04T09:14:02.06
locaties.4989529,POINT (706949.466 5627036.79),POINT (5.934303783 50.75815138),COTS,HWS_LMW_SGG,2023-02-08T12:52:41.371
locaties.4989533,POINT (0 0),POINT (53 4.828333),GVDS,HWS_LMW_SGG,2023-02-08T12:52:41.371
locaties.4989537,POINT (693364.75 5745764.623),POINT (5.80625 51.82919),LNDW,HWS_LMW_SGG,2023-02-08T12:52:42.031
locaties.4989538,POINT (695514.741 5741401.502),POINT (5.83495 51.78926),TPOL,HWS_LMW_SGG,2023-02-08T12:52:42.054
locaties.4989539,POINT (693672.504 5747103.83),POINT (5.81146 51.84111),WEUR,HWS_LMW_SGG,2023-02-08T12:52:42.112
locaties.4989531,POINT (0 0),POINT (52.967226 4.793579),MNHV,HWS_LMW_SGG,2023-02-08T12:52:41.372
locaties.79989177,POINT (620453.494 5870129.955),POINT (4.793579 52.967226),MNHV,HWS_LMW_SGG,2023-04-20T14:19:29.809
locaties.79989178,POINT (622694.382 5873834.178),POINT (4.828333 53),GVDS,HWS_LMW_SGG,2023-04-20T14:19:29.813
locaties.79989242,POINT (672231.291 5847360.189),POINT (5.551818 52.748613),FL02,HWS_LMW_SGG,2023-06-27T09:00:30.68
locaties.79989243,POINT (693608.901 5825354.723),POINT (5.855239 52.543799),ROGZ,HWS_LMW_SGG,2023-06-27T09:06:32.969
locaties.79989521,POINT (587398.972 5839436.37),POINT (4.2933333 52.6977778),HKN,SYS,2024-06-12T08:42:06.914
locaties.79989262,POINT (574025.019 5741563.808),POINT (4.074 51.82),KIER2,HWS_DONAR_SGG,2023-07-03T15:31:51.233
locaties.79989281,POINT (692338.818 5832729.419),POINT (5.8408138888888885 52.61046666666667),RAMSPKRKTMZD,HWS_DONAR_SGG,2023-07-10T16:47:46.942
locaties.79989328,POINT (579820.721 5723212.222),POINT (4.15386 51.65423),SKNDo,SYS,2023-10-10T17:02:24.95
locaties.79989343,POINT (581069.926 5722116.378),POINT (4.17166 51.6442),SKOT,SYS,2023-10-12T07:43:25.455
locaties.79989345,POINT (577935.48 5724945.915),POINT (4.127 51.67008),KRND,SYS,2023-10-12T07:43:25.476
locaties.79989348,POINT (579820.721 5723212.222),POINT (4.15386 51.65423),SKNDm,SYS,2023-10-12T07:43:25.528
locaties.79989344,POINT (579634.136 5722890.023),POINT (4.15109 51.65136),SKZD,SYS,2023-10-12T07:43:25.475
locaties.79989346,POINT (579820.721 5723212.222),POINT (4.15386 51.65423),SKNDb,SYS,2023-10-12T07:43:25.492
locaties.79989401,POINT (629520.382 5721586.866),POINT (119285 404739),OOSTHT,HWS_DONAR_SGG,2023-11-30T15:24:51.606
locaties.79989421,POINT (657173.259 5880256.663),POINT (5.344830555555555 53.048680555555556),KORNWDZVGL,HWS_DONAR_SGG,2024-01-18T15:40:46.076
locaties.79989422,POINT (639936.518 5863659.898),POINT (5.080699999999999 52.90437222222222),DENOVBNVGL,HWS_DONAR_SGG,2024-01-18T15:40:47.262
